q0,q1,q10,q100,q101,q102,q103,q104,q105,q106,q107,q108,q109,q11,q110,q111,q112,q113,q114,q115,q116,q117,q118,q119,q12,q120,q121,q122,q123,q124,q125,q126,q127,q128,q129,q13,q130,q131,q132,q133,q134,q135,q136,q137,q138,q139,q14,q140,q141,q142,q143,q144,q145,q146,q147,q148,q149,q15,q150,q151,q152,q153,q154,q155,q156,q157,q158,q159,q16,q160,q161,q162,q163,q164,q165,q166,q167,q168,q169,q17,q170,q171,q172,q173,q174,q175,q176,q177,q178,q179,q18,q180,q181,q182,q183,q184,q185,q186,q187,q188,q189,q19,q190,q191,q192,q193,q194,q195,q196,q197,q198,q199,q2,q20,q200,q201,q202,q203,q204,q205,q206,q207,q208,q209,q21,q210,q211,q212,q213,q214,q215,q216,q217,q218,q219,q22,q220,q221,q222,q223,q224,q225,q226,q227,q228,q229,q23,q230,q231,q232,q233,q234,q235,q236,q237,q238,q239,q24,q240,q241,q242,q243,q244,q245,q246,q247,q248,q249,q25,q250,q251,q252,q253,q254,q255,q256,q257,q258,q259,q26,q260,q261,q262,q263,q264,q265,q266,q267,q268,q269,q27,q270,q271,q272,q273,q274,q275,q276,q277,q278,q279,q28,q280,q281,q282,q283,q284,q285,q286,q287,q288,q289,q29,q290,q291,q292,q293,q294,q295,q296,q297,q298,q299,q3,q30,q300,q301,q302,q303,q304,q305,q306,q307,q308,q309,q31,q310,q311,q312,q313,q314,q315,q316,q317,q318,q319,q32,q320,q321,q322,q323,q324,q325,q326,q327,q328,q329,q33,q330,q331,q332,q333,q334,q335,q336,q337,q338,q339,q34,q340,q341,q342,q343,q344,q345,q346,q347,q348,q349,q35,q350,q351,q352,q353,q354,q355,q356,q357,q358,q359,q36,q360,q361,q362,q363,q364,q365,q366,q367,q368,q369,q37,q370,q371,q372,q373,q374,q375,q376,q377,q378,q379,q38,q380,q381,q382,q383,q384,q385,q386,q387,q388,q389,q39,q390,q391,q392,q393,q394,q395,q396,q397,q398,q399,q4,q40,q400,q401,q402,q403,q404,q405,q406,q407,q408,q409,q41,q410,q411,q412,q413,q414,q415,q416,q417,q418,q419,q42,q420,q421,q422,q423,q424,q425,q426,q427,q428,q429,q43,q430,q431,q432,q433,q434,q435,q436,q437,q438,q439,q44,q440,q441,q442,q443,q444,q445,q446,q447,q448,q449,q45,q450,q451,q452,q453,q454,q455,q456,q457,q458,q459,q46,q460,q461,q462,q463,q464,q465,q466,q467,q468,q469,q47,q470,q471,q472,q473,q474,q475,q476,q477,q478,q479,q48,q480,q481,q482,q483,q484,q485,q486,q487,q488,q489,q49,q490,q491,q492,q493,q494,q495,q496,q497,q498,q499,q5,q50,q51,q52,q53,q54,q55,q56,q57,q58,q59,q6,q60,q61,q62,q63,q64,q65,q66,q67,q68,q69,q7,q70,q71,q72,q73,q74,q75,q76,q77,q78,q79,q8,q80,q81,q82,q83,q84,q85,q86,q87,q88,q89,q9,q90,q91,q92,q93,q94,q95,q96,q97,q98,q99
u393,,,,,,51.838750862493335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,54.44112289687335,,47.97256513310683,,,,,,,,59.49295760128505,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,39.81328370669915,,,,,,,,,,,,0.0,,,40.95222352033575,,48.85104697894954,,0.0,,,,,,,,,,,,0.0,,,,50.795670823934785,,,,,0.0,0.0,,59.13333804303977,,,,,44.37604133042056,,,,,,,,,45.42084453064511,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,48.70841366601497,,,,,,,,,,,,,,,,54.38899975009531,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,50.5748497089111,,,,,,,,,,,,,,,,,,42.75206181547009,0.0,,,46.52733267811483,,45.98025312514832,,,,,,,,,,,,,,,,,,,,,,45.298237408114105,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,45.95145310750287,0.0,,,,,0.0,,,,,,,,,,,46.26702901121418,,,,,,,,0.0,48.595023639058454,,50.743108223796455,,,,,,,0.0,,,,,,,,,,,49.97181096048708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.987842155995295,,,,,,,,,,,,,,,,0.0,0.0,,,47.91318021485032,,,56.45332785490171,,,,,,,0.0,,,,,,,,,,45.627602814345344,,,,,51.9647324315731,,,,0.0,,,,,,,,,,,,,46.52215167933246,,,,,,,,,,,,,,,,,,,,,,,,,49.484769987392816,,,,,,,,,,,,,,,,,47.8710653418362,,,,,,,,,,,,,,,,,
u394,,54.84702243420329,,,,,,,,,,,,,,,,,,51.38272727968637,38.932988852108586,0.0,,,,,,,,,53.15589203885698,48.40750426559555,,,,,,,,,,,,,,,,,0.0,,,,41.61837922631874,,,,,,,,,,,,,,,,,,53.323518222428035,,,,59.339107833895426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.161244735735494,,,,,,,,,,,,,,47.898246814126196,,,,,,,0.0,,,,,,,50.26726645104301,,,,,52.837188697509305,,,,,,,,,,,52.27554393833308,,,,,,,,,,0.0,51.854083040666964,,,,,,,,,,,,,,46.41207499263058,,,,,,,,,,,53.56444545011245,,55.67674752950135,,,,,,56.81598918973323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,53.65287524247875,,,,,,,,,,,,,48.37077959506754,,,,,,,46.6724549398232,,,,,,,49.582546199557086,,,,,,,,0.0,,,,,59.079229702242,,,,,,,,,,,,,,,,,52.438714894027655,,,,,,,,,,,,,,,,,,,52.361497068856636,,,,,,,,,,,,,,,,,,,,,,,,,,49.326897148272245,49.60820065693611,,,,53.15547964572425,,,,,,,,,55.312292251247136,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,49.53897358554012,,,,0.0,,,,,,,,0.0,,,,51.47743528642199,,,,,,,,,,,,,,,,,49.54929747454359,,,,,,,,,,,,,,,,,,57.42661769828192,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,59.509345721583415,,,,,,,,,,,53.487609463597785,,,,,
u395,,50.746806528315545,,,,,,,,50.080010847302134,,,,57.162183164245874,,,,,,,,,,,,,,,,,53.23056551301878,,,,,,,,,,,,,,,,,,,,,,,54.62039295171741,,,,,,53.81593667212939,,,,,,,,,,,,,,,,,,,,53.86734744123072,,,,,,,,,,0.0,,,56.45384814348654,,,,,54.45653699386764,0.0,,52.74032854168495,,,,,,,,,,,,,,,,55.48658175521938,,,,,,,,,,,,,,0.0,0.0,,,47.65609732507045,,0.0,,,,,,,,,,51.92903460017573,,0.0,47.966950308891555,0.0,,,,,,50.45882319483942,,,,,,,,,,,,,,,,,,,,,,,,44.877473048631565,,49.53048120531077,,,57.95750581691629,,46.74679825334095,46.55504411376232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,47.65460568708053,,,,,48.03669023571664,,,,,,,,,,,,,,,,,,0.0,,,51.58261730231151,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,52.86035770145353,,,,,,57.93383005383849,,,,,,,52.25739602939868,,,0.0,,48.02762860828608,,,,,,41.510426069601834,,,,,,,,,,51.453801708803866,,,,,,,,,,,,,,0.0,,,,,,,,,,,,42.82548018567531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48.23516578809541,,,,,44.01375848445882,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,52.372921290928325,,,,,,,,55.07602133851854,,,,51.90948198335136,,,,,,0.0,,,,,,,,,,
u396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.04013791961628,0.0,,,,44.690450972183854,,,,,,,,,,,,,,,49.14698074098442,50.879606335920975,,,,,,,,,37.753795552021785,,,,,,,,,,,,,,,,63.08249362162195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.236382658037236,,,,,,,,0.0,,,,,,,,,,,,,,,,,48.332252039035986,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42.773736490949275,,,,,,,0.0,,36.52005668045081,,,,,,53.91173430000053,,,49.20058082455206,,,48.41215140869933,,0.0,50.06046228791135,,,,,,,,,48.44564863803114,,,,,,,,,,,,,,,,,,,,,,,,,,,48.49469325558657,,,,,56.960323090274116,,,,,,,41.46187584184213,,,,,,,,,,,,,,52.82844538073831,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.27382287769402,,,,,,,,47.14605026046402,,,,,53.643083247074884,,52.421448722345446,,,59.91466318430979,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,48.327393224472026,59.99810246524742,,0.0,55.023785988507385,,,,,,,,,,0.0,,,,,,53.08952990869949,,,,55.86174072402532,,,,,,,,,,,,,,,,,,,38.97491019403182,51.02727489207802,,,,51.38861032379145,,,,,,,,,,,,,,,,,,,,48.253013784005894,,,,,,,,,,,,0.0,,,0.0,,,,,,,53.906817154267024,,,
u397,,,,,,,,,,55.539733047629426,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,54.8979564395951,,,55.419728631389084,52.090929073844684,,,47.61973425730133,,,,,,,,,,,,,,,,,,50.85608996090651,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.03096623821304,,0.0,38.94174875628254,,,,,,,,,,46.59107471206921,,,,,,,,,,,,,,,,,,,,,,,,,53.4284327091612,,,,51.30106761733236,,,,,,,,,,,,,,,,,,,,,,,51.86501749782654,,,46.67084518373288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,40.469895855411025,49.42411554530202,,,51.75311002514444,,,57.37882735221811,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,50.37031938933688,,,,0.0,,,,,,40.68146337532788,,,44.439091193376065,,,,,,,,,,,,,,,,,,,,,,,,,,56.040486205196416,,,53.864098374684716,,,,,,,,,,,,,,,0.0,,,,,,,,,,,51.590357918628634,,,,,53.52891199205501,,,0.0,,,,,,,,,46.13822843324386,,,,,,,,,,,,,,,,,,,,,,0.0,,,52.56888083671677,,,,,,,,,,,47.62927259842167,,0.0,0.0,,,,,,,,,,,,,,59.52583600803959,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,45.23823315022662,,,,,,,,,0.0,,,,,,,53.333923060384315,,,,,,,53.412798818525886,,,,,53.36707614279617,,,,54.19288220846025,,,,,,,,,,,,,,,,,,,
u398,,,,,,,,,48.87740550127919,,,,,,,0.0,,,,,,,,,,,,44.626012471176004,,,,,,51.25855366022392,,,49.75955802924592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,45.0784160858475,,,,0.0,0.0,,,,,,,,,,,,,,,,,51.769102592442884,,,,,,,,0.0,,,,,,,,,,,,,49.17257034502424,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38.050706816523395,,,,,,,,,,,,,,,,,,49.166901383672275,,,,,,,,,50.004868559637686,,,,,0.0,,,,,51.96003838376247,,,,,,53.79599289523182,,,,,,,,,,,,,,,,,,,,53.60154679387378,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,24.741772800615173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,46.83396245270413,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,53.957756725999246,,,,,,,,,,,,0.0,,53.74898405707289,,,,,,,,,0.0,,,52.746109901397865,,,,57.445447983017814,,,,,,42.68421833408055,,,,,,,,,,,52.75335300151987,,,,,,,,,,,,,,,,,,,,,,,,,,45.76764404018912,,,,54.995707424585945,,,,44.681968244722924,,,,,,,,,,44.100247018683106,,,,,,,,,,,,,,,,
u399,43.55746364568735,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,46.80700353575632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.624133784117895,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2959952149929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.44410314720998,,,,,0.0,,0.0,,,,,,,45.66271787402458,,,,,,,,52.994658615030524,,,,,,,,,,,,45.06275827226897,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.66716727958543,,,50.08530129684769,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,49.51602443680656,0.0,,,,,,,,,,,,,,,,,40.67266418542363,,,,38.8233607372615,,,,59.45718148347619,,,0.0,,,,,,,,,,,,,48.443665952877666,,,,,,,,,,,,,,,,49.1303734219333,,,,,,,,,,,,0.0,,,,,,,,,,,,,,60.36833371636696,,57.02980168018835,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.512358985307664,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.73858756122826,,,,,,,,,,,,,,,,54.0334202739952,,,,,,51.5159924038158,,,,,,,54.08520815380706,,,48.039832029150695,,,,,,53.882538713559995,,,,43.91605992472518,,,,
u400,,47.594292584613854,,,,,,,,,,,,43.62095726342173,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,43.82056002919779,,0.0,,,,,,,,,,,,,,,,,,,,,,51.441871237187996,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.08061249163998,,,,,,,,,,,,,,,,,39.896571544509506,49.80997014840007,,0.0,,55.15843252451364,,,,47.03877997410453,,,,0.0,,,48.30370713722708,,,53.735659815866924,,,53.12667203499262,,46.38143589398895,,,,42.87944880939061,,,,,,,,,,,,,,,,,,53.762116450850925,,,,,,,,43.91587772187065,,,,,,,,,,,,,,,,,,,,,,,54.77946445288548,,0.0,51.19573683142842,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,39.46583278185958,,,,,,,,46.46319147076606,,,,,,,,,,,,48.35366622914237,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.30628914854785,,,,,,,,,,,0.0,,0.0,,,,,45.16609159432456,,,,,,,,,,,,,,,,,,,,60.196091049004814,38.8323727925951,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.808741394502356,,,49.61168773025215,,,,,,,,,,,,,0.0,,,,,49.181632660845054,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,50.35551138918763,,,0.0,,,,,0.0,,,,,,,,47.60005069444309,43.485373633813346,,,,,,,,,,,,,,,,,,,,,,
u401,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,58.4490136490853,0.0,,,,0.0,,,55.07128351499804,,,,,,53.606006545675065,,,,,,48.28789504976152,,,54.62001604430464,,,,,,,,,,,,,55.27440228111794,,,,,44.70936805488622,54.1984713698054,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,48.96416107569787,,,,,,,,,,,,,,,,,,,,63.30678435628751,,,,,,,,,,45.10849852554281,,,,,,,,,,,,42.609439667841116,,,,,,,,,,,,,,,,,,,55.369528495704586,,,46.152007025233026,,,,,,,,,,,,51.263891436917625,,51.2523345798434,,,,,,,36.15451225138636,,,,,,,51.60577873266032,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,58.01803694040482,,,,57.974349650868135,,,,,,,,,,,,,0.0,,,,,,,,,,,,,44.73596210790114,,,,,,,,,,,,,,45.927703967660285,,,,,,,,,,,,,,,,,,,,,46.97372616718788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.401274110618246,,,,49.42256496393871,,,,55.69033897081352,,,,,,,,,50.087118634982005,,,,50.53679111678165,,,,,,,,,,,,55.3689784195504,0.0,,0.0,,,,,,,,,0.0,,,,,54.08167350276206,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,56.96652604507439,,,50.89154472998787,,,,,,,,,,,,,,,,,0.0,,49.5718726204291,,,,,,,,,,57.43045235305342,,53.91691865777079,,,,,,,44.6515754250546,,,,51.932500461713936,,,,,,,,,,,,47.71427051234287,,,,,
u402,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,43.36630257051639,,,,,0.0,,59.15030192259297,48.717723644127254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,46.15740208213144,,44.560867650028136,,,,,,,,,,,,,,,,,,,,,,50.485463881258966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.65436109654299,,,,35.82615381630848,,,,,,,,,,,,44.595001588954396,,,,,,,0.0,43.43665220197228,,,,,,,,,,,,61.180271974984265,,,,,52.274339210870544,,,,41.53663608833814,,,52.14450107115073,,,61.01321841075801,,,,,,,,,,,,0.0,,,,,,,,,,50.759625302677804,,,,,,,,,60.436646066352466,43.11453062147693,,0.0,,,,,0.0,41.09426921814647,,60.15444804353488,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.56446501517849,,,,,,,,,,,,,,,,,,,,,,43.79394441546572,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,52.25688125445433,,,50.1197522278598,,,,,,,,,,,53.172839651169724,,,,,,,,,49.4953009994503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,49.16133084071414,,,,,,,,,50.31443089948448,,0.0,,,45.728335995734504,45.042317277830655,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,53.68546846745251,,,,,,35.4531272071506,,,48.018060295088645,,,,,,,,,,,,,,,,,,,,,,,43.23610224756595,,,,,,,,47.95863140055537,,,,,,,,50.83191648672849,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
u403,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,49.5504760309349,,,,,,,,,,59.07358925303281,,,49.739393750987766,,50.116006621816425,,,58.37226744157279,,,,,,,,,,,,,,46.9325480874859,48.03376612936801,,,,,,,,,,,,,,,,,,,,,,41.95171612348444,,,,,,,,,,,50.138995956311675,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,49.07619180155025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.96922281004811,,0.0,,,,,,,,,,,51.75810987432249,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,51.95426059819663,49.37388295589619,,,,,,,,,,46.645966677129394,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,49.10451534518529,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,45.151760650220346,,,44.52671456582865,,,,,,,47.32351722524712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,57.84254329611853,0.0,,,,48.53664727911991,43.36052182262191,51.86337455870543,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,51.50184120370887,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,,45.102836771494516,,,,53.382797338240685,,,,51.22888904430085,,,,,,,,,49.16055037525571,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,54.69198748653018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,38.99793586945883,,,,
u404,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,52.652251878128546,,,,,0.0,,,,,,,,,,,0.0,,,,,,49.127637337547306,,,,,,,,,,,,49.4004894087512,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,51.83142013294879,,,,,,,51.94405725755588,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,53.953923394314785,48.73016541505948,,,,,,,,,,,,,0.0,,,,59.11448903549896,,,,,,,,,48.55538766831405,,,45.97232915674571,48.56406493191288,54.30341892788298,,,,52.33748448568436,0.0,,53.30256153409085,,,,0.0,,60.20034916022645,,,,49.232007678632435,,,,,,,,,,49.31961682838225,,,49.170031571983834,,,,,50.86693531797226,0.0,,,49.76222795528565,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,48.38765039860773,,55.8160874700742,,,,,,,,,54.026690297316705,,,,,,,,,,,,,,,,0.0,,0.0,42.1733762133939,,,,,,,50.79815099948833,,,49.834836948590755,,,,,,45.7166698320117,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,49.36704491203072,,,,,,43.255094833918456,,,,,,,,,,,,,49.43224090540048,,,,,,,,,,,,46.57735735773338,51.56670852867534,,,,,,,,,,59.720765771257014,0.0,,,,,,0.0,41.765846891746286,,59.55417381903081,,54.65059927786427,47.67405846436031,0.0,0.0,,,,,,,,,,,,38.19995737748607,,,,,,,,,,,,,,,,,,,,,,,45.47675418108356,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,53.39229039954837,,,,,40.40248027037698,,,,,,,,,,,,,,,,,,,,,,,,,
u405,,,,,,,,,,,,,,,,,,,,54.193494746591384,,,,,,,,44.93420812425649,,,49.29848943792125,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,44.179175232960134,,,,,44.70442974344344,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,51.20702268633384,,,,,,,,,,,,,,,,,,,42.217153053505,,50.314897226489755,,,,0.0,,,,,,,,,,,,,51.499198320051555,0.0,,,,,,,0.0,,,44.627938650241965,,,,,,,,,,,,,,43.54579217176372,,,0.0,,44.8055272361627,,,,,,,,,,,,,,51.73959210343964,,,,,,,,,,,49.37363848406008,,,,49.75086779280438,,50.468813618135236,,,,,,0.0,,,56.367056245755855,,,,52.76670775395082,0.0,,,,,0.0,,,,,,48.39212709287322,,,53.35069861335425,,,,,,0.0,,,,,,,,,58.44495205872782,,0.0,,,,,48.29801461677405,,,,,,,,,,,,,,46.80345449318419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.90474206573863,,,,,,49.05518309486193,,,,51.54622191217166,,45.7927519326429,50.737072452743995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,54.13022580871361,,,,,,,,,,,,,,,45.716948679399835,53.86668598960086,,,,,,,,,,,54.84025284195103,,,61.328058703278394,,,,,,,,,,,,,,53.77457060373338,,,,,,,,,,,
u406,,,,,,,,,,,,43.96889745503101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,55.43131893090625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.804346220396305,,,0.0,,,,,,,,,,,,,,,,58.54519097022393,46.03667539812693,0.0,,47.02561647318223,,,,,,,0.0,,,,,,61.07441391435822,54.84969813287798,,0.0,,55.07709689950747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.057802599583965,,,,,,,,,,,,,,,0.0,,48.02198746767627,,44.11699666011173,,,,,,,,,,50.38187480410987,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,41.88341344057244,,,,,55.47711183910102,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,50.880571809309814,,,,,,,,,,,,,,,,,,,48.51223376858251,,,,,,,,,,,49.42711453265712,,,0.0,,,,,,,,,,,50.28361742756197,,,,,,,,,,,,,,,,,,,,,,,,52.20153392975902,,,,,,,,,59.892716501628584,0.0,0.0,46.22482009983629,,,,,,,,,59.31370034312959,,,,,,,50.56054458867306,,42.39652175225507,,47.080028983589045,,,,,,,,,,,,,,,,,,,42.339332053695514,,,,,,0.0,,,,,,,,,,,,,,56.94249123435691,,,48.11771425847456,,46.61299542366352,,,,,,45.927813341427544,,,,,,,0.0,,,,,,,,,48.14122597220032,,,
u407,,,0.0,,42.8326515575948,,,,,,,,,,56.59348426328144,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,44.502012536228975,,,,45.13711283012334,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89785232608682,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,42.704087262576046,,,48.55108237110385,,,,,,,,,,,,,,,,,,43.199691674599144,,,,,,,0.0,,,,,,,,,,,,,,,,,,52.81442788500748,,,,,,,0.0,,,,,,,,58.372198484545336,,,,,,,,,,,0.0,,,51.58062555310891,,,,50.28433822463372,,,,,50.4715583871561,,,,54.279713054380814,,0.0,,,45.62371344398191,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,53.06160756685081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,51.44374579665635,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,51.589193304150896,,,,,,,,,,44.36557182159884,,,53.931050734097994,,,,,0.0,50.52982003580044,,,,,,48.57214506162475,,,,,,,,54.746428507100084
